,index,userId,movieId,rating,timestamp,userIdEncoded,movieIdEncoded,mean_rating
44842,65985,425,1221,3.5,1085477639,424,313,4.25968992248062
39960,57443,380,5444,5.0,1493420144,379,870,3.810344827586207
3146,4508,28,6807,2.5,1243837639,27,925,3.95
35076,50987,330,370,4.0,1285905584,329,121,3.060344827586207
43784,64065,414,6016,4.0,1100799550,413,899,4.1466666666666665
30673,44108,294,1198,4.0,966633760,293,297,4.2075
1871,2591,19,1748,3.0,965703785,18,442,3.8229166666666665
50690,75648,477,2294,4.0,1200941317,476,540,3.2444444444444445
16160,23025,156,4027,4.0,1106855548,155,793,3.8085106382978724
17694,24993,177,910,5.0,1435534598,176,233,4.01
52020,77547,483,3160,3.5,1178358852,482,684,3.7115384615384617
40347,58275,381,3000,4.0,1200823935,380,661,3.9583333333333335
51785,77277,483,368,4.0,1178358693,482,120,3.5
34116,49490,318,56757,3.0,1445629406,317,1083,3.716666666666667
17626,24919,177,185,2.5,1435533725,176,56,3.0401785714285716
8068,11122,68,6863,4.5,1158532420,67,926,3.4015151515151514
21115,30012,209,1704,4.5,1524522185,208,434,4.078014184397163
20933,29789,203,520,2.0,1390094392,202,157,3.130434782608696
18514,26255,182,1175,3.5,1054779882,181,289,3.8333333333333335
3514,5098,33,914,5.0,940422746,32,236,4.042857142857143
28933,41492,282,912,3.5,1378490006,281,234,4.24
6741,9463,64,265,3.5,1161529464,63,84,3.9393939393939394
8875,12401,77,6539,4.0,1535107525,76,917,3.778523489932886
14546,20770,137,1196,4.0,1204859543,136,295,4.2156398104265405
56899,84399,541,553,4.0,835643134,540,168,3.8153846153846156
62727,92601,597,5060,5.0,941640278,596,852,3.9347826086956523
24349,34776,233,780,2.5,1524781252,232,208,3.4455445544554455
63556,94621,599,53322,2.5,1498527228,598,1065,3.484848484848485
21892,31133,217,1438,3.0,955941099,216,393,2.625
37466,53990,356,4361,5.0,1229140394,355,817,3.421875
54065,80366,508,2300,1.5,1268297524,507,541,3.9696969696969697
11480,16269,105,1214,4.0,1448195676,104,309,3.969178082191781
55497,82431,523,5618,5.0,1503125806,522,880,4.155172413793103
14637,20897,139,3717,1.5,1453924312,138,751,3.221311475409836
63645,94952,599,110102,3.0,1498528427,598,1205,3.7419354838709675
13765,19826,130,161,4.0,832589610,129,48,3.6359223300970873
25394,36069,246,6773,4.0,1354134598,245,923,3.7045454545454546
51250,76449,480,1747,3.0,1179178668,479,441,3.338709677419355
41136,59442,387,1258,4.5,1094875256,386,334,4.08256880733945
54580,81117,514,1022,4.0,1533872666,513,251,3.488095238095238
58269,86288,560,4995,3.5,1469648054,559,849,4.0
7124,9899,64,8528,3.5,1161529354,63,961,3.551282051282051
12082,17301,111,1544,2.0,1518640783,110,404,2.753731343283582
47019,68717,448,432,3.0,1019128694,447,134,2.6454545454545455
815,1212,10,73017,3.0,1455356691,9,1129,3.853448275862069
29334,41940,286,4963,4.0,1119563928,285,844,3.8445378151260505
44008,64813,414,81845,4.0,1511535588,413,1145,4.043103448275862
41259,59644,387,2692,4.0,1094875232,386,610,4.0
23228,33050,226,22,2.0,1095662268,225,12,3.2222222222222223
8962,12501,79,1374,4.0,975282070,78,377,3.7661290322580645
12965,18669,119,87869,4.5,1438440214,118,1158,3.4375
17167,24341,169,318,5.0,1078284475,168,101,4.429022082018927
13010,18768,120,852,2.0,860070141,119,222,3.1744186046511627
17887,25245,177,3386,3.0,1435535069,176,713,3.5
7471,10377,68,44,3.0,1158534993,67,21,2.5434782608695654
17517,24788,174,186,3.0,848487212,173,57,2.8229166666666665
62903,92900,599,720,4.5,1498533832,598,197,4.092592592592593
37327,53838,356,104,3.0,1232430472,355,34,3.4393939393939394
16389,23337,160,1037,2.0,971114607,159,260,2.7708333333333335
39643,56974,380,720,5.0,1493473914,379,197,4.092592592592593
25380,36052,246,4993,5.0,1354126775,245,848,4.106060606060606
59668,88543,572,648,2.0,945888747,571,189,3.537037037037037
49164,72503,469,589,4.0,965333794,468,175,3.970982142857143
55613,82577,524,1136,5.0,851609412,523,286,4.161764705882353
7687,10614,68,1562,3.5,1158534919,67,406,2.2142857142857144
60931,90100,586,2571,5.0,1529899309,585,592,4.192446043165468
31282,45042,298,38061,3.5,1447518416,297,1017,4.071428571428571
66182,99586,610,858,5.0,1479545844,609,223,4.2890625
16516,23531,160,2700,1.5,1065985243,159,613,3.861842105263158
8085,11157,68,7445,4.0,1158534619,67,951,3.6285714285714286
12272,17592,111,58559,4.0,1516140842,110,1088,4.238255033557047
60427,89464,580,1967,3.5,1167792480,579,472,3.8214285714285716
34598,50343,325,2352,3.0,1039396958,324,548,3.84
18622,26418,182,1968,5.0,1126561591,181,473,3.7787610619469025
45049,66218,426,3751,4.0,1451081732,425,754,3.551282051282051
23700,33671,229,5,3.0,838143681,228,3,3.0714285714285716
65503,98623,607,2985,3.0,963078983,606,654,3.3714285714285714
11814,16947,106,8368,5.0,1467360422,105,957,3.913978494623656
9000,12550,80,1527,4.0,1377308323,79,403,3.7456896551724137
14766,21064,139,88744,1.0,1453924932,138,1163,3.462962962962963
54197,80522,509,5459,3.0,1435993428,508,873,2.959016393442623
17070,24214,167,33794,5.0,1154719082,166,1003,3.8620689655172415
17199,24376,169,1022,4.0,1059427297,168,251,3.488095238095238
31363,45258,298,79592,1.0,1447517214,297,1138,3.261904761904762
60863,90030,585,5954,4.0,1307418394,584,893,3.840909090909091
60236,89250,579,356,5.0,958879296,578,115,4.164133738601824
52960,78811,489,3481,3.5,1332773219,488,726,3.6666666666666665
23288,33121,226,595,2.5,1095662641,225,180,3.7705479452054793
31795,45876,304,1517,2.0,896092133,303,402,3.535
50453,75356,476,2,4.0,835021693,475,1,3.4318181818181817
21294,30266,211,91529,5.0,1350912239,210,1168,3.9934210526315788
35124,51036,330,1089,2.5,1285904497,329,274,4.202290076335878
51605,77014,480,44665,4.5,1179162791,479,1030,3.8552631578947367
44414,65393,419,6373,3.5,1350347461,418,910,3.316901408450704
64942,97366,606,11,2.5,1174349629,605,7,3.6714285714285713
65613,98759,608,455,1.0,1117504768,607,141,2.391891891891892
39176,56402,373,231,1.0,846829901,372,72,3.0601503759398496
28494,40911,275,4489,4.0,1049077179,274,824,3.4583333333333335
1445,1938,18,2692,3.0,1455231448,17,610,4.0
2637,3823,23,1221,3.5,1107163341,22,313,4.25968992248062
30036,43146,288,54503,3.0,1207832736,287,1074,3.8636363636363638
58520,86658,561,1230,4.0,1491094939,560,318,3.8706896551724137
46231,67654,438,592,4.0,1105650447,437,177,3.4285714285714284
7543,10451,68,455,2.0,1261623672,67,141,2.391891891891892
60207,89192,577,2529,5.0,945967015,576,588,3.8035714285714284
9186,12785,82,1200,3.5,1084467941,81,299,3.9642857142857144
18926,27075,183,589,5.0,992331396,182,175,3.970982142857143
8143,11261,68,41566,4.5,1158531538,67,1022,3.443548387096774
42771,62013,411,10,3.0,835532065,410,6,3.496212121212121
13582,19621,126,588,3.0,845925615,125,174,3.7923497267759565
23947,33928,232,594,2.5,1182910233,231,179,3.616883116883117
55086,81940,518,1380,2.0,1056907448,517,382,3.139705882352941
5830,8287,57,1617,5.0,965796495,56,420,4.061855670103093
13676,19729,129,2571,4.5,1167375624,128,592,4.192446043165468
27186,38737,266,1222,5.0,944891695,265,314,4.098039215686274
54765,81426,514,106782,4.0,1534052685,513,1199,3.9166666666666665
22472,31994,219,48516,4.5,1194686104,218,1048,4.252336448598131
65605,98745,608,380,3.0,1117408264,607,128,3.497191011235955
28305,40607,275,440,4.0,1049076616,274,137,3.5460526315789473
40899,59136,385,1282,4.0,865024570,384,350,3.7830188679245285
63975,95519,600,2762,3.5,1237857060,599,627,3.893854748603352
12993,18740,119,139385,4.0,1468432442,118,1229,3.903225806451613
10798,15352,100,1037,2.0,1100186356,99,260,2.7708333333333335
16566,23607,160,3785,5.0,974494268,159,758,2.92
56457,83667,534,2174,4.5,1459787997,533,525,3.4725274725274726
57323,84942,552,356,4.0,1111473075,551,115,4.164133738601824
35756,51753,334,8360,3.5,1225479089,333,955,3.5760869565217392
36493,52745,346,912,4.5,1125857764,345,234,4.24
1806,2493,19,1240,4.0,965703605,18,323,3.8969465648854964
43391,62931,414,1884,4.0,1036505560,413,453,3.967391304347826
37928,54608,359,4306,5.0,1198112239,358,811,3.8676470588235294
36498,52752,346,1193,4.0,1125857385,345,294,4.203007518796992
12620,18288,116,899,3.0,1337195933,115,227,4.074468085106383
36764,53119,351,7361,3.5,1326027999,350,947,4.1603053435114505
1540,2061,18,33794,4.5,1455050618,17,1003,3.8620689655172415
36356,52567,343,8961,4.5,1202061367,342,980,3.836
29481,42138,288,158,2.0,978468237,287,46,2.806451612903226
55434,82350,522,60684,5.0,1325711230,521,1098,3.988372093023256
60115,89078,577,608,3.0,945966702,576,183,4.116022099447513
26545,37903,257,370,3.5,1141625613,256,121,3.060344827586207
35023,50929,329,778,4.5,1523468384,328,207,4.03921568627451
51430,76660,480,4239,3.0,1179160911,479,805,3.8137254901960786
27267,38830,266,2918,2.0,944980740,265,645,3.8394495412844036
1573,2107,18,56757,4.0,1464994729,17,1083,3.716666666666667
66333,99815,610,4262,4.5,1493850328,609,808,3.9328358208955225
27007,38491,264,3623,2.0,1136978321,263,741,2.7142857142857144
57580,85253,554,1674,5.0,944902770,553,429,3.65
29257,41862,286,150,4.0,1119562848,285,43,3.845771144278607
7923,10905,68,3617,3.5,1158534662,67,740,3.0853658536585367
31186,44871,298,5618,4.0,1447517997,297,880,4.155172413793103
57218,84819,551,1036,4.5,1504925945,550,259,3.8620689655172415
35903,51930,337,260,5.0,860255830,336,81,4.231075697211155
32410,46852,307,628,4.0,1193663295,306,186,3.642857142857143
23834,33809,230,2683,0.5,1196304457,229,608,3.1983471074380163
6070,8618,58,648,5.0,847719035,57,189,3.537037037037037
17503,24774,174,11,5.0,848487132,173,7,3.6714285714285713
55859,82856,525,6281,3.5,1476480996,524,904,3.140625
50793,75792,477,5103,3.5,1201075961,476,854,3.4375
66292,99746,610,3698,3.0,1493850348,609,747,3.2205882352941178
42301,61343,403,3386,4.0,1225243423,402,713,3.5
16364,23304,160,653,4.0,971115443,159,190,3.0923076923076924
25166,35797,242,253,5.0,834073137,241,79,3.458715596330275
32212,46447,305,85414,3.5,1460303270,304,1151,3.6029411764705883
31438,45480,299,1961,4.0,974620129,298,469,3.8072916666666665
29593,42289,288,1197,4.0,975692427,287,296,4.232394366197183
9582,13383,85,1449,4.0,889467953,84,394,3.875
57927,85875,556,6539,4.0,1534321011,555,917,3.778523489932886
37663,54245,357,1267,4.0,1348611109,356,341,4.25
3908,5576,40,151,4.0,832059189,39,44,3.5454545454545454
20708,29439,202,590,4.0,974923177,201,176,3.8353658536585367
54296,80729,509,73017,3.5,1435993640,508,1129,3.853448275862069
11272,15952,104,342,4.0,1048587404,103,107,3.272727272727273
9737,13581,89,1148,2.0,1520408270,88,287,4.035714285714286
5210,7424,51,7,4.0,1230932700,50,5,3.185185185185185
52720,78524,489,364,4.0,1333101330,488,118,3.941860465116279
57372,84993,552,2115,3.5,1112151110,551,512,3.638888888888889
30238,43468,291,50872,5.0,1453051531,290,1054,3.8680555555555554
47414,69416,448,4993,4.0,1041438979,447,848,4.106060606060606
4877,6870,45,53125,4.0,1193288942,44,1064,3.4375
16944,24067,167,327,3.0,1154719306,166,102,2.823529411764706
44275,65226,418,1270,4.5,1461868041,417,343,4.038011695906433
22461,31975,219,45186,4.0,1195334954,218,1031,3.5892857142857144
13710,19764,129,4963,4.0,1167376120,128,844,3.8445378151260505
35983,52038,339,1077,4.5,1460182710,338,268,3.75
32602,47124,307,2723,1.5,1186162546,306,623,3.08974358974359
27356,38942,268,1234,4.0,940173830,267,321,3.9765625
32635,47172,307,3264,2.5,1186087392,306,699,2.423076923076923
37338,53849,356,318,4.5,1229142703,355,101,4.429022082018927
62378,92036,596,79091,3.5,1535709685,595,1136,3.6842105263157894
52569,78334,487,6874,3.5,1428574236,486,928,3.9618320610687023
65212,97853,606,3101,3.5,1171820476,605,676,3.0972222222222223
26610,37970,259,6711,5.0,1146845498,258,921,4.033783783783784
40613,58642,382,2948,5.0,1515172966,381,648,3.75
17727,25041,177,1193,4.0,1435533599,176,294,4.203007518796992
65729,98895,608,1391,3.5,1117504431,607,385,3.0930232558139537
32763,47547,307,33794,4.0,1242822641,306,1003,3.8620689655172415
3332,4867,30,91529,5.0,1500370452,29,1168,3.9934210526315788
49801,73427,474,1222,4.0,1081862501,473,314,4.098039215686274
18515,26256,182,1183,4.0,1054782648,181,291,3.7111111111111112
8919,12448,78,2571,4.5,1252575194,77,592,4.192446043165468
18296,25960,180,1321,2.5,1270237641,179,362,3.4130434782608696
32671,47244,307,4226,4.0,1211305247,306,802,4.122641509433962
43918,64562,414,48516,4.5,1160666330,413,1048,4.252336448598131
24072,34067,232,4002,3.5,1182908538,231,783,3.8518518518518516
40955,59200,386,303,4.0,842613980,385,96,2.953125
66252,99678,610,2355,3.5,1493846606,609,550,3.516304347826087
25999,36857,249,45499,3.5,1368980379,248,1033,3.355769230769231
24479,34946,234,586,2.0,1004409662,233,172,2.9956896551724137
51086,76276,480,317,2.5,1179178522,479,100,3.2037037037037037
6392,8990,62,68319,3.5,1525125403,61,1116,2.8653846153846154
52058,77591,483,4018,4.0,1415576120,482,788,3.138888888888889
49103,72439,468,296,3.0,831400406,467,94,4.197068403908795
26103,37122,249,87232,4.5,1347317893,248,1156,3.7906976744186047
47599,69954,448,87306,3.0,1341321041,447,1157,3.5952380952380953
64351,96100,603,1,4.0,963178147,602,0,3.9209302325581397
54879,81600,517,969,1.0,1487958608,516,248,3.9705882352941178
5929,8418,57,2918,5.0,965798031,56,645,3.8394495412844036
33384,48417,313,2109,3.0,1030557792,312,511,3.3703703703703702
51647,77094,482,2,4.5,1105395956,481,1,3.4318181818181817
930,1372,13,3624,4.0,987895902,12,742,3.1511627906976742
10460,14912,95,1274,5.0,1044744520,94,346,3.7435897435897436
8502,11839,73,6155,3.5,1464197336,72,900,3.2758620689655173
21145,30046,210,485,3.5,1475508204,209,149,2.9339622641509435
2246,3254,21,902,3.0,1500701864,20,228,3.8472222222222223
43873,64404,414,33166,4.0,1128976800,413,999,3.89
17831,25174,177,2355,3.0,1435890634,176,550,3.516304347826087
5995,8534,58,185,3.0,847718579,57,56,3.0401785714285716
63151,93314,599,2115,3.5,1498501134,598,512,3.638888888888889
20325,28988,200,1210,5.0,1229885935,199,306,4.137755102040816
682,1015,7,45517,4.5,1157066190,6,1034,3.3780487804878048
65043,97541,606,1120,3.5,1182292367,605,282,3.537037037037037
32199,46420,305,74458,3.5,1460135886,304,1130,4.022388059701493
24261,34535,232,48516,4.5,1182909912,231,1048,4.252336448598131
62073,91592,594,1721,4.5,1109036893,593,437,3.414285714285714
31897,45994,305,788,2.0,1460366765,304,213,2.731707317073171
36628,52951,348,1960,5.0,1378849870,347,468,3.6923076923076925
65533,98665,607,5060,3.0,963079131,606,852,3.9347826086956523
51463,76716,480,4963,3.5,1179163588,479,844,3.8445378151260505
24015,34001,232,2137,3.0,1182909951,231,516,3.5476190476190474
64832,97161,605,589,3.5,1277097552,604,175,3.970982142857143
6189,8762,61,1080,3.5,1145531671,60,270,3.9269662921348316
54710,81307,514,4002,3.5,1533949031,513,783,3.8518518518518516
50675,75622,477,2046,4.0,1200944772,476,493,3.2083333333333335
26077,37034,249,72998,4.0,1346756246,248,1128,3.6030927835051547
61751,91217,590,60074,3.0,1258428550,589,1097,3.0344827586206895
54414,80920,510,3897,3.0,1141158908,509,769,3.8674698795180724
7477,10383,68,70,4.0,1158534541,67,31,3.5090909090909093
33106,48069,312,1204,5.0,1043177067,311,302,4.3
4235,5986,42,880,2.0,996256386,41,225,2.740740740740741
6998,9732,64,3396,4.0,1161565767,63,714,3.590909090909091
3730,5381,38,48,3.0,841341570,37,24,3.1470588235294117
39479,56791,377,89745,5.0,1340347578,376,1166,3.869565217391304
19957,28493,198,2797,4.0,1034196916,197,633,3.71978021978022
14732,21024,139,58559,3.5,1453924116,138,1088,4.238255033557047
1063,1515,15,48774,3.0,1510573220,14,1049,3.9453125
10584,15077,96,1221,4.0,964772610,95,313,4.25968992248062
55251,82126,520,5903,3.5,1326687635,519,890,3.875
17988,25427,177,7361,4.0,1435523578,176,947,4.1603053435114505
65636,98787,608,590,3.0,1117162615,607,176,3.8353658536585367
11462,16247,105,912,4.0,1447574048,104,234,4.24
24450,34893,233,122904,3.0,1529333424,232,1223,3.8333333333333335
33654,48793,316,7438,3.5,1111493500,315,949,3.868181818181818
7845,10807,68,2762,2.5,1158531219,67,627,3.893854748603352
23019,32752,222,33794,3.5,1391350083,221,1003,3.8620689655172415
33060,48014,311,6333,3.0,1057854417,310,907,3.723684210526316
27191,38742,266,1265,4.0,945669246,265,339,3.944055944055944
41076,59366,387,1025,3.0,1095041386,386,252,3.58
57115,84657,546,608,2.0,973588348,545,183,4.116022099447513
56623,83932,534,80549,4.0,1459787998,533,1142,3.7962962962962963
9776,13630,89,3481,3.5,1520408343,88,726,3.6666666666666665
24243,34487,232,44195,4.0,1167623972,231,1027,4.027777777777778
20680,29398,202,260,4.0,974912002,201,81,4.231075697211155
45394,66649,428,7438,4.0,1111487713,427,949,3.868181818181818
65538,98670,608,16,4.5,1189471181,607,8,3.926829268292683
29147,41732,284,2,4.0,832699451,283,1,3.4318181818181817
49889,73568,474,1673,3.5,1087832428,473,428,4.076923076923077
1113,1578,16,356,3.5,1377477951,15,115,4.164133738601824
16874,23987,166,5445,4.0,1189980538,165,871,3.6375
37993,54692,361,3082,4.0,1204046309,360,672,3.3333333333333335
122,154,1,2406,4.0,964982310,0,566,3.4537037037037037
45347,66580,428,4369,2.5,1111525230,427,819,3.066666666666667
47185,68937,448,1953,5.0,1019124211,447,465,3.871794871794872
11951,17137,109,344,2.0,841106402,108,108,3.040372670807453
35066,50977,330,316,4.5,1285905025,329,99,3.375
8350,11668,70,246,4.5,1355198793,69,76,4.293103448275862
12373,17946,112,1198,5.0,1442535778,111,297,4.2075
34623,50385,325,3176,4.0,1039399116,324,688,3.336734693877551
15383,21996,144,380,3.0,1137323415,143,128,3.497191011235955
51370,76581,480,3317,4.0,1179163534,479,707,3.659090909090909
53442,79526,495,1193,5.0,1458635276,494,294,4.203007518796992
25989,36835,249,38061,4.0,1350988675,248,1017,4.071428571428571
8532,11876,73,49272,5.0,1464275210,72,1051,3.9444444444444446
53660,79813,497,1258,4.0,1430332444,496,334,4.08256880733945
15028,21444,140,4085,3.0,1012506552,139,796,3.402173913043478
19934,28460,198,2067,4.0,1034136733,197,498,4.142857142857143
15577,22210,148,115617,3.5,1482548495,147,1213,3.8536585365853657
41276,59675,387,2918,3.5,1094876830,386,645,3.8394495412844036
16588,23646,160,5219,2.0,1065992115,159,858,3.0833333333333335
2784,4019,25,4993,5.0,1535470421,24,848,4.106060606060606
29275,41880,286,597,3.5,1119562925,285,182,3.4851851851851854
33862,49047,318,913,3.5,1424455787,317,235,4.170454545454546
54085,80388,509,344,4.0,1436027212,508,108,3.040372670807453
9861,14089,90,708,3.0,856354071,89,195,3.3879310344827585
42046,61040,396,1674,2.0,1111688523,395,429,3.65
45650,66958,432,6953,3.0,1315244347,431,933,3.3
41882,60862,393,5630,2.0,1430507680,392,882,3.435483870967742
17997,25442,177,8464,4.5,1435532959,176,960,3.51
51905,77399,483,1580,2.0,1178293293,482,410,3.487878787878788
22812,32423,221,2478,3.5,1111177984,220,581,3.1346153846153846
7868,10838,68,3000,3.5,1158535147,67,661,3.9583333333333335
1756,2421,19,745,4.0,965708982,18,203,3.8958333333333335
16233,23144,159,587,4.0,1508640317,158,173,3.4347826086956523
29487,42147,288,260,5.0,976137780,287,81,4.231075697211155
3447,5002,32,852,4.0,856736316,31,222,3.1744186046511627
50319,75201,475,19,4.0,1498031776,474,10,2.727272727272727
4006,5692,41,1485,3.0,1459368587,40,398,3.0337837837837838
45810,67164,434,1580,3.5,1270604388,433,410,3.487878787878788
46745,68425,445,356,3.0,1454622095,444,115,4.164133738601824
9247,12854,82,3785,4.0,1084466426,81,758,2.92
63971,95512,600,2717,4.0,1237764592,599,620,3.0
28314,40620,275,608,4.0,1049078693,274,183,4.116022099447513
53054,78943,489,6539,2.0,1333101545,488,917,3.778523489932886
39777,57144,380,2028,5.0,1493473912,379,492,4.1462765957446805
40269,58193,381,1544,3.0,1167542430,380,404,2.753731343283582
10332,14771,93,1499,4.0,942946766,92,399,1.9259259259259258
15636,22277,150,3,3.0,854203124,149,2,3.2596153846153846
38292,55034,365,68358,2.0,1488332563,364,1117,3.864406779661017
1689,2316,19,256,1.0,965703997,18,80,2.8285714285714287
9592,13406,86,356,4.0,1344083260,85,115,4.164133738601824
27243,38801,266,2355,3.0,948585941,265,550,3.516304347826087
20380,29047,200,2571,5.0,1229887354,199,592,4.192446043165468
52239,77872,483,88163,4.0,1330911991,482,1162,3.9838709677419355
55231,82099,520,3996,3.5,1326609299,519,782,3.8363636363636364
42874,62137,412,17,5.0,939136944,411,9,3.7761194029850746
38035,54743,362,6,4.0,1530637587,361,4,3.946078431372549
4952,6949,47,2291,2.5,1496212183,46,539,3.7
63682,95119,600,101,4.5,1237851915,599,33,3.782608695652174
36663,52996,349,356,5.0,834750979,348,115,4.164133738601824
17998,25444,177,8529,3.0,1435526173,176,962,3.3191489361702127
23377,33225,226,2054,4.0,1095663078,225,495,2.7573529411764706
55568,82526,524,377,5.0,851608745,523,126,3.5292397660818713
61987,91486,593,33166,4.0,1181008384,592,999,3.89
27855,39613,274,2268,2.5,1171943602,273,534,3.789473684210526
82,97,1,1500,4.0,964980985,0,400,3.610169491525424
54567,81104,514,586,3.5,1533873619,513,172,2.9956896551724137
48926,72223,465,1653,4.0,959896051,464,426,3.953488372093023
10251,14626,91,5903,4.5,1112716977,90,890,3.875
11247,15906,103,88810,3.5,1431955378,102,1164,3.8333333333333335
27328,38910,268,260,4.0,940173779,267,81,4.231075697211155
22486,32010,219,53996,4.0,1194932201,218,1069,3.3461538461538463
2535,3706,22,5418,3.5,1268727381,21,869,3.8169642857142856
40827,59038,385,531,3.0,834692165,384,161,3.25
2467,3568,21,106487,4.0,1403460683,20,1196,3.6346153846153846
216,276,3,2018,0.5,1306464175,2,487,3.3684210526315788
30162,43320,290,1345,3.0,974942658,289,366,3.3472222222222223
52986,78843,489,3996,4.0,1332772508,488,782,3.8363636363636364
33352,48376,313,1676,4.0,1030475036,312,430,3.33125
48653,71718,462,2791,4.0,1123891767,461,631,3.8563218390804597
17190,24365,169,719,4.0,1078285146,168,196,2.842857142857143
13447,19298,125,5219,3.0,1474415136,124,858,3.0833333333333335
24223,34406,232,33794,4.5,1120426316,231,1003,3.8620689655172415
11908,17083,109,16,4.0,841108751,108,8,3.926829268292683
36725,53065,351,593,4.5,1326028138,350,178,4.161290322580645
46921,68607,447,344,3.0,836960630,446,108,3.040372670807453
64865,97204,605,2011,4.0,1277097152,604,484,3.5057471264367814
29980,43025,288,7153,4.0,1073671327,287,941,4.118918918918919
58743,86924,561,32587,3.0,1491091214,560,997,3.857142857142857
43850,64329,414,8798,4.0,1109962079,413,971,3.7613636363636362
12324,17779,111,122882,4.0,1516143259,110,1219,3.8191489361702127
33880,49070,318,1193,4.0,1424546885,317,294,4.203007518796992
46184,67603,438,153,3.0,1105666167,437,45,2.9160583941605838
34767,50653,327,3481,5.0,1234788073,326,726,3.6666666666666665
64033,95620,600,3988,2.5,1237764602,599,780,3.0454545454545454
41773,60707,391,3418,4.0,1031030942,390,717,3.4634146341463414
33912,49113,318,1639,4.0,1515081848,317,422,3.576923076923077
57320,84939,552,296,4.0,1111473067,551,94,4.197068403908795
34058,49358,318,8984,3.5,1262806259,317,984,3.2906976744186047
34942,50838,328,6378,3.0,1494211066,327,912,3.6186440677966103
16194,23097,157,3174,3.0,992479976,156,686,3.4871794871794872
44726,65851,424,44191,3.5,1457901344,423,1026,3.885
65946,99212,608,3979,2.5,1117506781,607,778,2.5
15851,22547,153,86880,0.5,1525552628,152,1154,3.2291666666666665
26238,37490,252,106696,4.5,1498284778,251,1198,3.6206896551724137
30145,43300,290,1242,5.0,975031977,289,324,4.170731707317073
13825,19888,131,2722,1.0,1349838625,130,622,2.7758620689655173
42836,62091,411,372,3.0,835533294,410,123,2.761904761904762
55628,82592,524,1234,4.0,851609487,523,321,3.9765625
13016,18774,121,5,3.0,847656405,120,3,3.0714285714285716
7695,10623,68,1597,3.0,1158533668,67,416,2.941860465116279
21581,30662,215,1617,4.0,1260908909,214,420,4.061855670103093
10786,15336,100,597,4.5,1100184340,99,182,3.4851851851851854
7888,10862,68,3186,2.5,1261624030,67,689,3.4642857142857144
39655,56990,380,849,3.0,1494803862,379,221,2.9204545454545454
20237,28888,199,7361,4.0,1101073428,198,947,4.1603053435114505
53956,80211,504,4361,4.0,1063644678,503,817,3.421875
16866,23979,166,4963,4.5,1190827463,165,844,3.8445378151260505
6749,9471,64,333,4.5,1161564457,63,104,3.78
59135,87586,564,57669,3.0,1478454272,563,1087,4.158536585365853
15821,22504,153,7147,4.0,1525548569,152,940,3.8333333333333335
60194,89172,577,2194,4.0,945967317,576,528,3.9384615384615387
26133,37247,249,102445,4.5,1377202547,248,1189,3.685185185185185
55864,82864,525,6539,4.5,1476479347,524,917,3.778523489932886
51774,77266,483,317,4.5,1178293779,482,100,3.2037037037037037
26049,36962,249,60040,3.5,1356277379,248,1094,3.1714285714285713
55204,82069,520,2600,3.5,1326608037,519,598,3.8636363636363638
48471,71498,460,48774,5.0,1359176796,459,1049,3.9453125
29346,41954,286,6377,5.0,1119561558,285,911,3.9609929078014185
46484,68063,438,6863,4.0,1105650268,437,926,3.4015151515151514
35927,51959,337,784,3.0,860255830,336,210,2.8055555555555554
8997,12547,80,1221,4.0,1377308052,79,313,4.25968992248062
37963,54659,361,527,2.5,1204047564,360,159,4.225
2194,3188,20,5349,3.0,1054037241,19,865,3.540983606557377
33312,48332,313,1258,5.0,1030475620,312,334,4.08256880733945
34845,50739,328,1252,2.0,1494210810,327,330,4.211864406779661
17309,24525,169,5481,4.5,1070250518,168,875,2.8461538461538463
18643,26453,182,2278,2.5,1054782037,181,536,3.5232558139534884
11747,16694,105,72641,4.0,1446773511,104,1127,3.6774193548387095
56556,83791,534,33615,3.5,1459787998,533,1001,3.375
31743,45816,304,924,4.0,891172958,303,243,3.8944954128440368
54234,80589,509,8961,4.0,1435993274,508,980,3.836
11085,15693,103,2087,5.0,1431968251,102,505,3.573170731707317
63274,93557,599,2997,4.0,1498499514,598,660,3.9545454545454546
4119,5816,41,61323,3.0,1458938898,40,1102,3.4871794871794872
26277,37562,254,207,2.0,1180443598,253,63,3.4285714285714284
13372,19202,124,1617,4.0,1336584445,123,420,4.061855670103093
18599,26379,182,1722,3.5,1054782300,181,438,3.066666666666667
28975,41535,282,2012,4.5,1378494985,281,485,3.3693181818181817
58139,86146,560,380,4.0,1469647870,559,128,3.497191011235955
28381,40708,275,1466,3.0,1049078858,274,395,3.7403846153846154
969,1416,14,455,3.0,835441812,13,141,2.391891891891892
10487,14945,95,2571,5.0,1043340455,94,592,4.192446043165468
26608,37968,259,4993,0.5,1146845341,258,848,4.106060606060606
21624,30714,215,55820,4.0,1260908966,214,1080,3.8984375
40931,59176,386,44,2.0,842613763,385,21,2.5434782608695654
48782,72048,464,318,5.0,1287399102,463,101,4.429022082018927
36147,52236,339,57368,2.5,1460184346,338,1086,3.3518518518518516
61330,90640,590,1020,3.0,1267238200,589,249,3.081081081081081
18410,26123,182,141,4.0,1055155137,181,41,3.494186046511628
32459,46909,307,1197,3.5,1186161029,306,296,4.232394366197183
19177,27476,186,3408,4.0,1031081495,185,715,3.5285714285714285
29621,42317,288,1259,3.5,1054569635,287,335,4.0054945054945055
